,Fund_1,Fund_2,Fund_3,Fund_4,Fund_5,Fund_6,Fund_7,Fund_8,Fund_9,Fund_10,Fund_11,Fund_12,Fund_13,Fund_14,Fund_15,Fund_16,Fund_17,Fund_18,Fund_19,Fund_20,Fund_21,Fund_22,Fund_23,Fund_24,Fund_25,Fund_26,Fund_27,Fund_28,Fund_29,Fund_30,Fund_31,Fund_32,Fund_33,Fund_34,Fund_35,Fund_36,Fund_37,Fund_38,Fund_39,Fund_40
2023-08-19,0.01959374616733278,0.0010136540272866908,-0.032670422352722286,-0.01461310916348416,0.0024669457005126643,-0.013884888993548528,-0.034442954186416956,0.012061408355217,0.012014148680076095,0.02549746988198912,-0.002913897200157522,0.006762276763140921,0.020590633030568486,-0.01789447984707823,0.0058114196412484016,-0.004607760460970736,0.02024573328041676,-0.0028917739498159874,0.01825463437767877,-0.03549603037411693,0.01755465212037174,0.01781693556930055,-0.012652723084484667,0.019072117882408056,0.0038388982218028785,0.0014349637036800665,-0.008196937810591784,0.008922287818350083,0.010154517418408693,-0.007082316368145998,-0.024466351371048797,0.0016751488873479115,0.024140011142458683,0.00034432883754764357,-0.018700145451931018,0.016710607987379635,0.011678605461990451,-0.012775093748250938,0.0006888322501645591,-0.014646014506900383
2023-08-20,0.018655698748154703,-0.008762697458706437,0.001258023785360463,-0.007590780596870241,0.016474386860805268,0.00199943674575809,0.005134591121521594,-0.011288465041086132,0.008472164217764712,-0.014047110594126812,0.01873620547209352,-0.008269741952757684,-0.007972454138180823,-0.003115257403263356,0.018014062813719426,-0.010280470502782845,0.0036436700603706684,0.0023888153600512742,-0.02000515818557611,-0.009485230165628451,0.016517113318226136,-0.02569372186518204,-0.001621685149756344,0.0051609237218295766,0.006181214211865264,0.011659767670729671,0.0020425402568865414,0.013174709060577001,0.011420122675954627,-0.0054623175912068,0.0035741947192327863,-0.014379773855593176,0.008169642477534518,-0.010740876220024865,0.03287027714501636,-0.010072813194250716,-0.012197220040845343,-2.5635551655717073e-05,-0.012466368584948586,5.259849603832939e-05
2023-08-21,0.0058082094581898645,0.0021843247774808094,-0.014969949255004545,-0.009208732868193861,-0.01629731473818051,-0.015488134665180713,0.004330695225020519,0.0078166030895624,-0.022058995773097275,0.013455726687051403,0.010540646054505626,-0.012174555229396873,0.007507174296463793,0.018833323655226712,-0.010552531204551947,0.004728822447699715,0.00028625096007102896,0.039566405291010576,-0.010361766339160333,-0.012412580768718085,-0.01411616565208815,0.006681184166283256,0.0006675691849027844,0.011736031250059243,-0.017905001889593427,-0.0063436072929861625,0.006843380928335377,0.009649897615699418,-0.00616977230259042,0.00026288168308069397,-6.016177750755051e-05,-0.014275872558582167,-0.0023353295941041076,0.000913649141282287,0.004071709135099381,0.006725486520492319,0.02498955946542502,-0.014622975064919039,-0.0036040490716585465,-0.009658199721360642
2023-08-22,0.022098932085777262,-0.002684895012942097,-0.004229126059480481,0.008352743414828084,0.009937802627179394,-0.028497976004587287,-0.007258943498651473,-0.00047464689121631907,-0.0031906428226372422,0.004956411560412917,-0.013052992991986834,0.014571163947648645,-0.02690925530491496,-0.015874420939763968,-0.0024667938435035835,0.020041720633358504,-0.014732660371763613,0.010357223642132807,-0.008394412271469903,-0.0127148633140419,0.007761518420901021,-0.003573493514912419,0.0021180436446937294,-0.032007145399139056,0.0020747059665427933,0.020852467917399253,-0.015463323787123829,0.014088517756329149,-0.0026856394265885684,-0.022435563382190396,-0.013230392683596864,0.015459080437907145,0.02772833097223112,-0.009886476203621644,0.022600891813410812,-0.00934806346451436,0.0028232555248829203,0.03796105846823196,0.018718885879813622,0.007213808209244258
2023-08-23,-0.0202138102269316,0.00801405246033751,0.009179427266525564,-0.013028723231212937,0.0108831015915659,0.0027273419969369565,-0.006289270619814227,0.011304282945054353,-0.0011846018430441562,-0.02848534149028022,0.003897916475370469,-0.01628970083957719,0.009516344579498664,0.00597620884660852,0.0028616726871079205,-0.0018794383880844086,-0.01326212040763688,-0.012052293792223426,-0.0014246076438264187,-0.007593287167252752,-0.010496925744482277,-0.008386377602999647,-0.026862835276933412,-0.013773886064163236,-0.019583554242000457,0.017563432962648385,0.02532556676321273,0.007435347573656475,0.018360714032531516,-0.004021065836570907,-0.001209708214096189,-0.012804783662016426,0.011773966850897747,-0.027675433290325305,0.012270463478274877,-0.006575667720643644,-0.011857562318386462,0.02110681565566024,0.022644935818010286,-0.03220555033148593
2023-08-24,0.016846988482608113,0.0336470974261876,-0.000678895453397884,-0.004542404281109962,0.002089029959064765,0.023614508775485325,-0.0019774090765100026,-0.011958322649775697,-0.0044836433484115885,0.025599870536902908,-0.007674909803254722,-0.027119249855919868,0.011594570264267077,-0.012417819496062351,-0.010738526164661807,-0.013463625738899329,-0.014633338772384938,0.04077550615893866,0.021648431253686044,0.0007303427278743771,0.012336122078899342,0.0027183180202591025,-0.013587279944154575,0.015689247287835353,0.02474038138572909,-0.010761824966691725,-0.008009945995428468,0.005397673021231246,-0.023254436290687956,-0.034347648019762575,-0.012488143472140601,-0.018629581793285714,0.004449668614673885,0.005108489181642943,0.018575802624263223,0.002732194785068195,0.01640774633980115,0.014376246255571904,0.021319558077972717,0.00185144684918602
2023-08-25,-0.014367205677436207,0.0026676003044235645,0.0025319257999349906,-0.006033178030378143,-0.020707381208997736,-0.001588032539123214,0.018491341941143945,-0.014887046496327301,0.0040106682431222795,0.010852046097566466,-0.005453090079338982,-0.0024768373761683417,0.022903164575485285,0.029350303488997125,0.004465281280128783,-0.008728403602195659,0.008620352242578233,-0.01643492920679705,0.015477936300149396,0.0018405332317731344,0.0016046649693520526,0.008490378961572047,-0.03264980098995511,0.013740384254663715,-0.004119364351558564,0.008228348905982345,0.013122926659749054,0.006509535964880473,0.013378086029733734,0.009169085077431563,-0.017117815385447998,0.02664108177114713,0.008520037832231982,-0.021710697293395358,1.4573297865999428e-05,0.0032609037018214403,-0.025233912218010864,-0.018550529761528423,-0.02723739131938162,0.004037596802253025
2023-08-26,-0.00688900697079612,0.007595757626908145,-0.0021389903848315515,0.030245400100132408,0.027741995222731367,-0.002600249070772929,-0.0073368745870239505,0.013726480845333249,0.00221413092723172,0.005197425264664024,0.0021774910614028612,0.0368935116771307,-0.00027845901620787955,-0.001591305784540053,0.005406759855851756,-0.004020692715886976,-0.004186144006910593,-0.007222768407443059,0.02911915836206372,-0.01145762051314831,-0.010226858781260973,-0.015002804360159756,-0.008830336530189218,-0.022155479769662555,0.003519167005980084,0.0008624849304009809,0.018447115610643817,0.002115406120519513,0.007098058136041391,0.00261628965940589,-0.00028215539712590624,0.023421274382398147,-1.3141670272135905e-05,-0.004467335503480295,-0.01651268290372927,-0.03268088810779896,0.005061794918277076,-0.00024785103900958267,-0.0006140245848374512,0.009914600698969609
2023-08-27,0.015456912934749946,0.0013415158462563924,-0.018114846726514065,0.013377469542121106,0.03634584131712565,-0.0013203614059564453,0.007625441307721567,-0.0019293594684502723,-0.0021296073888962745,-0.006351262891828257,-0.006465072263920504,0.0014663664278205236,0.00801803619991934,0.005509286598886441,0.005796114004419619,-0.013546937862480908,0.03128927541903212,-0.005569754280747042,-0.01119120893770922,-0.038359099632815405,0.02128949304719888,0.004398889840401673,0.018358587408532447,0.011850867505196813,0.00692284098377282,0.026582562382755137,-0.010352378984417846,0.0012689404105338596,-0.00742987704790528,0.0024419861846457004,-0.009881501644960279,-0.005501203013205357,0.0039630405908636784,0.014970889505752802,-0.010557315790070031,9.7781264278584e-05,-0.007629225340724745,0.0067968301711303705,0.021762750450193984,-0.009522668978970673
2023-08-28,-0.019348060381698368,-0.01067450214003846,-0.0023576959848442018,-0.0003303897808928591,-0.0008536342082713767,-0.007119652353958748,-0.022228924236616585,-0.01438902112391894,-0.0027660838682660657,-0.017391803043345918,0.030768714354848736,0.01065255821942499,-0.012813716301813414,0.0035349131242226207,0.003500274028064153,-0.0038578137566612253,0.009098428982881823,0.013566844288993693,0.015232483965462666,-0.004835770496783468,-0.011997995154379389,-0.024214209918972097,-0.027664271327102575,-0.0258424228783327,-0.009061165397625444,0.007358273074453083,0.014152828987427401,-0.0024961021592353637,-0.020878085136231083,0.0035943673658831287,0.0018050026452658577,0.002269926022663185,-0.0019953883407898094,0.0021521896589105625,-0.0011712488230564342,-0.015552591048862554,0.016391556137899693,-0.011293074345309559,0.0030359336718516817,-0.0018711762167242384
2023-08-29,-0.030359396151337738,0.016204013527807724,0.027714382500313564,0.00844907606740367,0.03321472628052585,0.007040370602486341,-0.02151796854347841,0.022222027171430826,-0.0022624855463807413,0.0031364978249163768,-0.02320575010431586,-0.0018633541462083417,0.039485102664296196,0.007720142801150147,-0.0012354447474909012,-0.008375827099624767,-0.013441127529732928,0.0014858061147173052,0.015133271859751175,-0.012410012531141962,-0.013441222991389142,0.01929689048254623,-0.0008870728198508359,0.001062076595342605,0.021352023356018945,-0.0007873176656559226,-0.0018171924616461263,0.03802063718903563,0.013150398402828818,-0.00484625991731538,0.006102029865132917,0.013655805243966878,0.014932472191386258,-0.0008399828980806576,-0.008302978611715693,-0.012681033880606644,0.008481180148367073,0.007987633950247864,0.020123046072867013,0.002959978995235419
2023-08-30,-0.006267769306805787,-0.020550576391313927,-0.003310533382436653,-0.016481519186510595,-0.014412299094316898,-0.02532908695225305,-0.015383323139898934,-0.021024007026392445,-0.020986745704603176,0.007435640004240886,0.009221730293065278,0.021585633248566518,-0.003215586697678982,0.005474863920259632,0.0029657977479569074,-0.009161100788514209,-0.008063791927632465,-0.022712861766986427,-0.0008544640195762927,0.002942574584440075,0.007742520258215117,-0.0003952817866248548,-0.01699624693457169,0.008552825076691282,0.007911211383067832,0.011257432019170255,-0.018087187358526546,0.03383226094651218,-0.002418478399387795,0.01921446056616022,0.021881815136457348,0.012551345429685357,-0.014341388311941601,0.012141420711482043,-0.00512417394537667,-0.02507849582292903,-0.001257254442705769,-0.009730992633839058,-0.005919341225104804,-0.0028212639916561327
2023-08-31,0.0023874239034506273,-0.010471568948687757,0.008769626012261833,0.01324804562111738,-0.028803540298141472,0.011048707938783486,0.0029621441913474005,0.023326170281170542,0.0007183581803139188,0.012756335311630958,0.02819244254136312,0.02137451274814697,-0.0010824295897766286,0.011596085783880961,0.03574560735363918,0.007087204190848784,0.006975797135065052,-0.007392797962875619,0.007944930788453968,0.006800457454416426,0.0115163460728624,-0.02725781781043356,0.03245820194544431,0.007039512794268213,0.027067910400177718,0.010475464681562767,0.005346727464285347,-0.01845016079028834,0.0016499866258940885,-0.006799956485574191,-0.008405307430324735,0.01807255237868107,-0.006797179089820159,-0.000651348936458983,-0.007901264191085838,2.2234722316159783e-05,-0.005431347758761735,-0.012953524172440277,0.018490063922693714,0.028652904060391435
2023-09-01,0.008386246867136129,-0.005371285045625953,-0.02747379337683993,-0.006963549626847244,0.010699419334019784,0.00841379838925784,0.005493923597184496,-0.009230547689591816,-0.014625733257686055,-0.01794911780808825,-0.00836567069374298,-0.004743271541559218,0.019549442427301347,-0.015785974520767524,-0.00025550734520906574,-0.02753577532057818,-0.0017346972478675402,0.007721179949808352,-0.011959209303441123,-0.014882836402669387,-0.009536984768666464,0.0031130924302020485,-0.010229388968906884,-0.00404454363870552,0.023799703603314685,0.003987270025782778,-0.007818415311508675,-0.00032093974056226246,0.005465797470066713,-0.014146526142233357,-0.01474628858280618,-0.0014939276135107066,0.0282504138869321,-0.01628165483341249,-0.017069821127699916,-0.014428850215804947,-0.01426583568328673,-0.026781769418779914,0.006566974886408965,0.003278487999204815
2023-09-02,-0.010786753146569539,0.0019085309217639903,-0.01399253795857085,0.006629914425593195,-0.023130889703102574,0.005780361861838883,0.006039299470323058,0.025850083310299914,-0.0036005916793687034,-0.01970559914074144,-0.0011636623183584789,-0.009374938621785461,0.0009270488666618813,0.007648131396471485,-0.03680932015851417,0.006538290732213315,-0.00650674175543235,0.015325354923018833,0.024537022713278164,-0.010701114217999073,0.00577577492431848,-0.012164269001223605,-0.021078116594053797,-0.027432405162685393,0.03575938444948538,-0.010295754663470947,-0.0008933613925235302,0.02225592344140903,0.01723584759574086,-0.0014639383928144352,0.01295129018633367,0.009069277905231233,-0.012558057390865265,0.002391377090358548,-0.004491465662552993,-0.010401242083944814,-0.0044023101641700105,0.023809488317218536,0.00382614051020889,0.010791920086175747
2023-09-03,-0.005172219394891087,0.011846221131731586,-0.008556824979827593,-0.0006940014157934802,0.0011290230138584127,-0.012517353410477014,-0.017355018805082497,-0.01800232185482709,0.0021002248875138,-0.023864452135171264,0.004580111649550547,-0.0146499486836461,-0.0026963755262009795,-0.010953587190755716,-0.0030363784008334413,-0.017688620045586072,0.005748857763494064,0.031925373831927346,-0.015384208045321531,0.0005625471026532442,-0.005742612604884024,0.00010394840896202833,-0.00034677066776823214,0.027406861510887198,0.013836856700150234,0.005816244826069824,0.008140689662808964,0.009415666274991633,0.005811957809619911,-0.0075971329496134134,0.0009347097816329721,0.009281165074893547,-0.008582253057670575,-0.004783100107702186,-0.0014115727788298598,0.005166149780103617,-0.01433795542267544,-0.03873203065828704,-7.356887637723986e-06,0.008966235912303843
2023-09-04,0.02160955508327778,0.008946970594808663,0.011487871461865326,0.006149661792196859,-0.011434348227276321,0.009919874494367173,0.002982386577539811,-0.02671054621971973,-0.007474506141512906,0.0028166205588481294,-0.02540020577086587,-0.0095119519884339,0.025044640839181936,-0.0153594610711845,-0.007840977792215223,-0.010603142973971818,-0.0008689330130256558,-0.0022378608788448536,0.0005275434424962398,-0.009780206888759515,-0.005970802001185209,0.028391547633388175,0.003450674788340109,0.00511953469166122,0.010212610835493414,-0.01114765809615171,-0.001181805559577342,0.04879026397934099,-0.0010565849962148614,0.017620735423435775,-0.022445587358878267,0.006215005699095753,-0.008791974220804173,0.022509592638167562,0.017072584479456632,-0.012741135384925903,0.0020841308150201876,-0.018677407303875335,-0.003294180308692543,0.014665682365161633
2023-09-05,0.0007499224354578488,0.0036203733204588674,-0.003507900090230914,-0.004649843943611072,-0.022673218497323504,-0.014293475158325736,0.010488917268689751,0.012298209654272271,0.012521983242600673,-0.002121321585113584,-0.01421836827712615,-0.026637908495879416,0.02918088533597946,0.006191413727890517,-0.010867362288354896,0.004896450227371594,-0.001419742168865144,-0.0019844048753347456,-0.0027868788488072745,0.00721788331690194,0.01974735854055604,0.014895376182088539,0.0204908549619435,-0.012912892628654702,0.0004920515635678147,0.01805786710942396,0.015846424340496816,0.024143233841889645,0.03244054018771911,0.000748661918364915,0.011866114521275404,-0.013660011066919227,-0.006553069502194354,0.0049548071240044685,0.006746562378607228,-0.00229804010953959,-0.02008331765462531,0.017423344676736698,-0.013491132303320982,-0.026708220103477984
2023-09-06,-0.004998978175035576,0.001060601469411733,0.004535567685858397,-0.000905983754763741,-0.010675401603940383,0.03835347182822808,0.0022536395577712107,0.004459690587648656,0.01675678613573187,0.0067135371881571065,0.03699546733979212,0.0016512973570837156,-0.006776685759359354,0.014814112580921414,0.014854838244180471,0.019429294967840998,0.026927027168305508,0.01090172730968251,-0.03556629641166041,-0.016093677918378586,0.007303874510103132,-0.002890527638011899,-0.025937840849081586,0.01045311436953887,0.0005841135279796911,0.013277085981691056,0.003184475182778729,-0.01880382578536749,0.013657217515959087,-0.005632758936873372,0.02971822729763877,-0.008273007369458378,-0.015573287523775455,-0.005203689733168334,-0.01584923287865901,0.023822999785982686,0.011739594431156943,-0.0015791084820351202,-0.018584659793971385,0.0025852288404126338
2023-09-07,0.02972784704523659,-0.02215442377288734,0.029995985412303833,-0.0009744870639789259,-0.0190115254679356,0.014940490154130213,-0.004316344160021914,-0.005922026869254353,-9.552345670220299e-05,0.007464323934609281,-0.008468097055124628,-0.00398211057167042,0.019793633497973525,-0.008076043983406804,-0.001606198592963288,-0.006299035043716655,-0.009624107928108363,-0.001504436500265109,0.006986051840468938,0.012343957901612825,-0.004046480378873526,-0.01862455560635556,-0.015172651339104865,0.005513451133939735,-0.0048550977103595135,0.004156701296923663,0.004928884211037458,0.03335824936857511,0.019564434592854167,0.007905256080102268,-0.007096803872298408,0.008859214715459689,0.0011443154209795528,0.02637048823777798,0.01651244617299554,-0.005719748002933995,0.010433354242395545,-0.017481779919010954,-0.012750857134514085,-0.010705690424507138
2023-09-08,0.021256565947535788,-0.014634551185555764,-0.012043624184406942,0.024570031890993566,-0.008194925554854942,0.013531463024884293,0.002281266054885764,0.006479792202317737,0.002318747721184889,0.010866646180731493,0.02067236424948164,0.004910596668314903,0.011461232841328625,0.023360982202991088,-0.012815284690318816,0.001070722924498055,0.003364616537977487,0.0262684995200346,0.005614942590614716,0.005675447631012583,-0.03630819767619067,-0.0007113496316169898,-0.0014487403948751291,0.015524942399824111,0.011377181023895424,-0.04107757192560946,-0.004695556561496218,0.010859063874463469,0.01028603354383834,-0.005464152301036897,-0.00871570402546413,-0.030979618179356273,-0.004223159172327212,0.008089057752216385,0.0012176253024149338,0.013365669510568938,0.0016101022713470696,-0.017965041296509224,0.00298546344255844,-0.005708533952864204
2023-09-09,-0.0194057170083816,-0.020410184881609533,0.019729800694990546,-0.009312989649617024,-0.006459630305569097,0.0027148494799838396,-0.019589915373443945,-0.02004364031086562,0.014810234114734398,0.024161966871542546,0.0043735786592620386,-0.015506934535436709,-0.014493313860196306,0.01717474661981294,-0.0007064256164888245,-0.000872177539583455,-0.005488992073152753,0.01810617254148123,0.014031062352406753,0.006797120428686682,-0.006757821229717671,0.0046019755510781826,-0.03506480549520453,-0.0029913780378959887,-0.004061572778473967,-0.023431016633136643,-0.005578711774959473,-0.006783660536666368,0.016892806620796733,0.008909489381838652,0.0055834225908916926,0.022734540763846064,0.017519169783508114,-0.0004215841738644113,0.017276117627592475,-0.0018389242252854414,0.017651268038831217,0.009361661248248406,0.01996281742075857,0.011406172763854036
2023-09-10,0.02141012262481136,-0.017720882372182,0.006016681177427773,-0.0026306499543903234,0.019869512257402702,-0.011711434205953407,0.0049644650854742,-0.007656410966615073,-0.006912623942885776,0.011219708139960649,0.015075563104666132,-0.02977833126753388,0.013549780238528746,-0.018591068290328146,-0.015011807901737959,0.003186442330634272,-0.012987845679402572,0.029147231177650883,-0.0028822468554901815,-0.0008373542528818988,-0.004909068845430149,0.021867834640326433,0.024909588972760483,0.014084215178793212,-0.005363830174092149,0.0036825323674392328,0.014814230487951994,0.004820354262680546,-0.00023071636682752274,0.005990482175338582,-0.01184670572038756,-0.004238424218296368,-0.0070538285083896375,0.004802883538148596,-0.010064953973697137,0.014510381540742807,0.012186934827909925,-0.01414989336061836,-0.0023338260448991896,0.0011467457730684214
2023-09-11,-0.005494420678470153,-0.006571113555081725,0.024761478632672824,-0.023690628287279657,0.00046736313732901745,-0.016528033749675073,0.03652010532047177,-0.000887635308523849,0.005736797920227986,-0.013991458111905804,0.01144291714493684,-0.04151862958660855,0.008542655687485065,-0.0029501299099224604,-0.008998480178953914,0.0016697975356417735,0.010894436520131704,-0.01535452503318337,0.005977618704301149,0.008833973344477178,-0.004514906592325984,-0.015801450586015026,0.013884565788671005,0.0034848172636862116,-0.013042382219051752,-0.01875932200974669,0.003890442665041223,-0.0016864241237449064,0.02716118435916139,0.008462236937700943,-0.008284196751504934,-0.026138077244863615,0.001276694073679053,-0.013784368402446491,0.0063244880100372,0.006293479094689006,0.005844491509982437,0.04246496019208414,0.010014709604165478,0.013551592981758901
2023-09-12,0.008797840170520486,0.0039409159888509175,0.015218433971019149,-0.006937339154126473,0.01218954516275683,0.014055881494999017,-0.006613627283691288,-0.003318775778362368,0.036676336996521806,-0.0002569324138727701,-0.017456755303482233,-0.011789131130418204,0.01893811657469862,0.020586401669911714,-0.008049922147940598,0.014564424842414641,0.012134634355069928,0.003685128595448278,-0.005030245957825858,0.007276591081888845,0.007427634725555373,0.032009041869322,0.005293909929884103,0.006958827190022726,-0.005558976718770118,-0.0053714602062801525,0.006973625383492301,0.005483776043617914,-0.009152442761929912,0.01856275252388742,0.016282304078643173,-0.02752382173054727,-0.004207208199231368,0.02415282125476058,-0.008848426098417975,-0.00770014966147416,-0.008258919336415385,0.0045079325881551575,-0.0018189623886912224,-0.02515387192361384
2023-09-13,-0.02249784464758236,8.66625180182766e-05,0.010081283037161267,-0.0036765421245780945,0.008275626829670441,0.021167819830212178,-0.003513840281705883,-0.007548304283389359,0.00031786784334575776,-0.02598156199744326,-0.0313373953623727,0.01595562642458071,-0.010478323069671194,-0.009154603740682913,0.006934490635463735,-0.0017736352771356026,0.012878363890844846,0.005114938971724135,-0.019197074366741916,-0.00850021947215314,-0.003877978167732918,0.0021158291895245008,0.01611758806353781,-0.013253737794353213,0.027169976361352172,-0.002454017237907148,-0.004347099680748288,0.036595661920763585,-0.023517683277647597,0.008691331934817081,-0.045915656646006484,0.004825557607599066,-0.008818996769568361,0.014430181278171224,-0.027550775543401424,0.021305783281127044,-0.0018486518774960704,-0.011637215946471434,0.008193718338854369,0.006179879983076087
2023-09-14,0.023285221410130955,-0.030135362101643044,0.021960246873520255,-0.0018159342489412812,0.01297473481521899,-0.002958266877014353,0.001781293671099823,-0.03834696645930308,-0.0011562048739926672,-0.01180208488953593,0.022187398552385072,0.008775876238756293,-0.004236108695413339,0.040992784931821624,0.00869331162281066,0.04506206341435548,-0.012259136229314172,0.01686925771998699,0.004404508864093113,-0.026798816911991274,0.009480871833606741,-0.007684693994275512,-0.021613678311151862,0.012570422622237924,-0.001933478669495775,-0.016739197780601508,0.011023703533036095,-0.0026246031845695078,-0.006096500049611393,0.017506723780774273,0.02348417709058389,-0.014303172759405996,-0.005922187439031872,0.014759018606029238,0.0009377038914540261,0.013075868665329352,-0.011986641549653393,-0.016574710079908565,0.008691511029433408,0.012001372875715989
2023-09-15,-0.0019270240917610934,-0.01662629961400069,-2.0644163427634382e-05,0.03447250498679255,0.014286901487022424,0.009577841059730433,-0.003980150236028426,-0.00046628011472422677,-0.005566771474236716,0.011295548506685094,-0.006083931453888259,0.01062625874699502,-0.013006659046735924,-0.019058014871046382,0.010060332612392876,-0.019054057044170476,0.014196502147874211,-0.012813854764503724,0.01890041043647557,0.0230039737248669,0.005798660416743729,0.016719088569922307,0.0011031060463097722,-0.003473542210338506,0.015897623128547738,0.005356623126546991,-0.00910672159752544,-0.009088050453886257,-0.0038860840603300085,-0.025364049024110644,0.008731356483675805,0.017184332586251395,-0.009775700514854135,-0.0154898250398041,-0.023924800781697775,0.00150509408640867,0.018596996454985255,0.01606313171786228,0.010712420166445476,-0.0081577051681553
2023-09-16,0.011507048716382825,0.015641890781572167,-0.0007027174807181713,0.012030577510173638,0.003425305173443535,0.011190580953465321,-0.02436828354920808,-0.006430640666064098,0.008594595708339973,-0.01874308608042942,-0.01129034894310247,0.012958539045042421,-0.01369257907077766,0.013247385667584391,-0.008123035412444435,0.011409900911446018,0.010280611405101633,-0.0035746002881651725,-0.012039168333071606,-0.008273202631479513,0.024395978973036664,0.012608572662810647,-0.002186476859239112,0.018092253303151132,0.0036623459843489045,0.008269690705477936,-0.008947875181974792,-0.01728498142591978,0.009325701747601235,-0.010022256953114981,0.005153716340939718,-0.029283339015610494,0.015387868112597583,0.004842481379049069,-0.0010167290270770713,-0.0122089556094976,-0.009820197648979682,-0.008232486615637455,-0.0043089992747484315,-0.018029320898688004
2023-09-17,-0.005803202414863675,-0.024371354628140437,0.0047257347871425045,-0.010833134311689143,-0.002287852729258854,-0.009420750714872722,0.006562817722013899,0.004097693615492222,0.007571155948711685,0.017285784781601258,0.011033732793592436,-0.008002905808099382,-0.015036608769007405,-0.022193793145436385,0.023082018019373287,0.007441400979927026,0.0007739187276722479,0.013174220345207549,-0.020875213601775338,-0.008787649055738042,0.01765258707265428,0.004924029438636356,0.005998069630045099,0.019880915094746484,0.005608261885563426,0.009899760887861344,0.005525657759306869,-0.01689528761517542,0.007381865778646352,0.014861624168543796,0.025652297659420027,-0.007650507419638885,0.00021557018239074557,0.012896471154120256,-0.02518559905133353,-0.002697675943410184,-0.010751302125247567,0.01970428058184695,0.005833335159834455,0.0032979495314340236
2023-09-18,0.012988629675833722,-0.00853328438637803,-0.005211883660391383,0.02354576777860838,-0.006701547619935841,-0.008548076812808543,-0.001475169581432859,-0.015641646033680782,-0.024717369263931876,-0.014748783707771943,0.010487473380182974,0.03213791309744623,-0.015313058070008004,-0.005423153369373159,-0.006563235783727691,-0.012846506948972915,0.007455706743219517,-0.015997505163347345,-0.01375864853428507,-0.039404934884726156,-0.013823036958954461,0.005045395530605292,0.00508583522916504,-0.005249469388220464,-0.0006798278951255596,0.0126369229492047,-0.014768678560361632,-0.014444921092390425,-0.04193330656147199,0.009219186646549455,0.01568562911356939,-0.0222553151969661,0.019018948157598935,-0.012277474028044482,-0.0056307713850557335,0.010694018115184183,-0.0035890467241611415,-0.0020350678705597235,0.008958468350732515,-0.000271969511156308
2023-09-19,-0.008073876715166036,-0.006044591665362432,0.02362458351604249,-0.020786554104179567,-0.0065945824381432455,0.003166557849719222,-0.0022737610515405028,-0.026372743535973443,-0.0047535392916724754,0.008231215117762345,0.018512400538570773,-0.0235225618083998,0.004708310305375014,-0.03102967403079273,-0.01900270096810501,-0.008413262099210278,0.007675152805339947,0.024789927923029524,0.03710939167493648,0.010857742244707192,-0.005536267436230029,-0.016029406728906088,0.0205831555019519,0.025136936953180717,-0.009906363212998684,-0.0044049793664929695,0.015960539587399385,-0.0010133548404171644,0.011203730507463563,-0.003405456802958813,-0.01139450480486265,0.006845286282165358,0.0031587125510766307,-0.020735900178612755,0.027558136412491042,0.014890835452261423,0.009257590474686238,0.012702919309641944,0.014872793098679234,0.0033361313961638548
2023-09-20,-0.011190768667399943,0.032976324105387776,-0.034925747666641714,-0.018368812189790033,0.02538287401567823,0.012258174420805457,0.01238153751496484,-0.011636472144299012,0.007697509365369722,0.021612314786951192,0.006849894763609346,0.00860700503582742,-0.013569396698782866,-0.0010168985990643173,-0.016535339277493698,-0.03185733086777489,-0.019697446818271642,-0.01945351056493225,0.008065335486526309,0.010881870895606972,0.004106519427340923,-0.00608631144041674,0.007416956645286774,-0.02212233058304571,-0.011635354224564529,-0.00033054904918942843,0.02397844683348794,0.006652276662107203,0.04069319045631038,-0.023912279842738592,-0.021596684785145412,0.015818779607710595,0.015525272830575068,0.012490284214315167,0.02783202652903541,0.004864795033872615,-0.013498283757831835,0.0020011070904802147,0.011603786808406015,-0.029280829965465504
2023-09-21,-0.0005799813483684214,0.024409904167028797,-0.022424895042229928,-0.0022131818944441262,0.022156317181314947,0.009434560928711835,-0.000934525484187976,0.008346580447305229,0.003925222581832548,0.002346059733567412,-0.004213838113755353,-0.000377035505386158,-0.024883682629231397,0.00430911491256282,0.0029284116971794115,0.005431194065011066,-0.006625877234464674,0.0020045114540263084,0.02262282684936241,0.0014701173683950293,-0.0019287818087202696,-0.016773622776027907,-0.0036483842518180367,-0.007208829987043197,-0.0014690818178876492,-0.011755702490374307,0.005470270295244375,0.001867363454657745,0.023295823734427835,0.004291097937142422,0.014160708716134923,-0.014162642198593443,0.01581012431620606,-0.00789411862896166,0.00020143687651262706,-0.024523517641047304,0.004706449950169148,-0.00012356219525250873,-0.013803268698495252,0.000950305576408187
